,sicbro_id,RA_DEG,DEC_DEG,MEAN_XCOL,MEAN_YCOL,F062,F087,F106,F129,F158,F184,F213,F146,transitHost,dimEB,blendedEB,lowmassEB,lowRedNoise,hiRedNoise,variable,F087_flux,F087_flux_err,F146_flux,F146_flux_err,F213_flux,F213_flux_err
10106,4352292,268.49283790767925,-29.208545034028344,1996.480987860167,1867.6208765559168,23.7066,22.8244,22.4487,22.0729,21.8178,21.9255,22.0332,21.9629,0,0,0,0,0,0,0,76.8575733379008,8.766845118849814,169.93649954597683,13.03596945171232,159.28198824354203,12.620696820839253
10107,4352446,268.48912592782995,-29.20791398449639,1893.4109645868111,1830.512489463512,23.492,22.6393,22.2818,21.9244,21.6888,21.7999,21.9111,21.8275,0,0,0,0,0,0,0,91.14370278272662,9.546921115350573,192.50706297305103,13.874691455057695,178.2406134274201,13.350678388284997
10108,4352754,268.4927599091525,-29.20784379336169,1983.035537939536,1887.1066216946876,23.7435,22.8385,22.4422,22.0458,21.7811,21.8853,21.9896,21.9287,0,0,0,0,0,0,0,75.86590941740184,8.710103869495578,175.3745897697375,13.242907149479585,165.8084533117744,12.876663127991444
10109,4352986,268.49517604710275,-29.203788581141943,1976.9064618787572,2042.8118441903057,23.9694,22.9185,22.5032,22.0878,21.779,21.872,21.965,21.9397,0,0,0,0,0,0,0,70.47687975125763,8.395050908199284,173.60677445970845,13.17599235199036,169.60813087848953,13.023368645572832
10110,4353059,268.49115918302954,-29.204504355335068,1888.297319010148,1961.455794359768,23.7859,22.7218,22.2595,21.7971,21.499,21.5835,21.6681,21.6521,0,0,0,0,0,0,0,84.47470195225416,9.191012020025552,226.25941929313925,15.041922061130993,222.94958492983696,14.931496406249341
10111,4353062,268.49062695371424,-29.208918736775825,1947.3795547507368,1823.4390824883249,23.8228,22.8347,22.4356,22.0364,21.7473,21.8476,21.948,21.9031,0,0,0,0,0,0,0,76.13189994228026,8.725359588136197,179.55878917677106,13.399954819952605,172.28468300541743,13.125725999174957
10112,4353120,268.48628486885264,-29.207280457003225,1812.0556984860173,1806.542292038201,24.1037,23.09,22.7007,22.3114,22.0345,22.126,22.2176,22.1819,0,0,0,0,0,0,0,60.17923575856869,7.757527683390417,138.89501792424193,11.78537304985472,134.40228990305363,11.593200157982853
10113,4353877,268.4910425566266,-29.20628953058115,1914.6532309376717,1907.1213600172543,23.937,23.1045,22.7239,22.3434,22.1008,22.2139,22.327,22.2431,0,0,0,0,0,0,0,59.38088530223991,7.705899383085657,131.28244855009652,11.45785532070014,121.51969425073187,11.023597155680712
10114,4354118,268.4919453041219,-29.203892994315435,1897.91142846292,1991.2599858824533,23.5731,22.6413,22.282,21.9227,21.6584,21.7608,21.8632,21.8051,0,0,0,0,0,0,0,90.97596441782262,9.538132124154217,196.51996049096007,14.018557717930902,186.28018825125704,13.648450031093532
10115,4354193,268.4919748182387,-29.202292628771307,1872.4098749727104,2038.8437277281207,24.2286,23.2321,22.8442,22.4563,22.1509,22.2534,22.356,22.314,0,0,0,0,0,0,0,52.796686611659425,7.26613285122557,122.98344892430823,11.089790301187314,118.31686891115177,10.877355786731984
10116,4354308,268.4908462266117,-29.20644622516709,1912.3180418787924,1899.5598343107076,23.9136,22.9029,22.48,22.057,21.7636,21.8578,21.952,21.9186,0,0,0,0,0,0,0,71.49681049343361,8.455578661063571,177.01361367516265,13.30464631905571,171.6511305402366,13.101569773894905
10117,4354367,268.4854903359433,-29.20731720485669,1792.8115174171187,1793.537246780429,23.5072,22.5837,22.2335,21.8834,21.6209,21.7242,21.8275,21.7672,0,0,0,0,0,0,0,95.93270009002812,9.794523984861547,203.50105644942954,14.265379646172391,192.50706297305103,13.874691455057695
10118,4354406,268.49029296791144,-29.20838952360583,1930.3598831517088,1834.0162995866312,23.6598,22.7022,22.3309,21.9596,21.6628,21.7758,21.8888,21.8267,0,0,0,0,0,0,0,86.01350953106648,9.274346851992677,192.648959689233,13.879804022003805,181.9393622922689,13.488489993037357
10119,4354429,268.4901925915768,-29.204752022181253,1868.2122193956557,1939.6566145089032,24.5265,23.6172,23.2367,22.8563,22.5948,22.6991,22.8034,22.7411,0,0,0,0,0,0,0,37.031104714906526,6.085318784986249,82.9863509128085,9.109684457367802,78.35860002070615,8.852039314231842
10120,4354553,268.48901348967473,-29.202978133822217,1809.6728999293975,1974.2151792355985,22.6249,21.8327,21.4869,21.1412,20.924,21.0414,21.1588,21.0578,0,0,0,0,0,0,0,191.58727843021762,13.841505641736292,391.13498956403083,19.777132996570327,356.3909507272877,18.878319594902713
10121,4354682,268.4940591963223,-29.208796576904707,2031.1125197897436,1878.535479126013,23.3842,22.5427,22.168,21.7932,21.5392,21.6542,21.7692,21.6868,0,0,0,0,0,0,0,99.6246177704651,9.981213241408335,219.14252842567575,14.803463392925176,203.12653869973457,14.252246794794656
10122,4354787,268.48835063211794,-29.20418413145187,1812.888405579359,1928.7448276493888,23.4437,22.5755,22.2428,21.9101,21.6676,21.7772,21.8868,21.8085,0,0,0,0,0,0,0,96.6599727015851,9.831580376601979,195.90551771484726,13.996625225919543,182.2748158523143,13.500919074356172
10123,4355013,268.4905960173311,-29.206604524325492,1908.6632835563175,1891.1425921208463,23.4356,22.4568,22.0236,21.5905,21.3174,21.412,21.5065,21.4645,0,0,0,0,0,0,0,107.8267879346287,10.38396783193345,268.93459245918945,16.39922536155868,258.72992829508144,16.08508403133417
10124,4355100,268.4936211353402,-29.206869301820227,1988.5719647849849,1928.7337558958925,23.7989,22.8726,22.5099,22.1472,21.8562,21.9711,22.0861,22.0186,0,0,0,0,0,0,0,73.52019802647378,8.574391991650124,161.43833438530814,12.705838594335603,151.7073660406029,12.316954414164359
10125,4355114,268.49434960977385,-29.206026286113467,1992.948223593609,1964.4963076099384,24.0784,23.1091,22.7439,22.3787,22.0994,22.1988,22.2981,22.2509,0,0,0,0,0,0,0,59.129835140978905,7.6895926511733315,130.3426865397386,11.41677215940384,124.79772491465557,11.171290208147651
10126,4355194,268.49493544673675,-29.20567177173802,2001.770536936761,1983.7291086053883,23.0405,22.1206,21.7641,21.4077,21.1215,21.2354,21.3493,21.2815,0,0,0,0,0,1,1,146.96254634130509,12.122810991733934,318.30735085596467,17.841170108935252,299.03819879913664,17.292720977311138
10127,4355228,268.4922002884602,-29.207016837039543,1955.4979887268948,1903.0690135695463,24.4233,23.4539,23.0317,22.6095,22.3256,22.4241,22.5225,22.4786,0,0,0,0,0,0,0,43.04142765497303,6.56059659291539,105.68337356979137,10.28024190229935,101.4954721341963,10.074496123092029
10128,4355330,268.49635317593294,-29.205934355929543,2041.4913579203776,1997.2656957865404,23.4674,22.5158,22.1495,21.7832,21.4879,21.5991,21.7102,21.6505,0,0,0,0,0,0,0,102.12372986299059,10.105628622851256,226.593093295093,15.053009443134387,214.4700574651544,14.644796258915807
10129,4355597,268.4923430452678,-29.210498652059584,2016.1499114220103,1802.6493871942127,23.5686,22.5786,22.2057,21.8328,21.5279,21.6353,21.7428,21.6928,0,0,0,0,0,0,0,96.38438223534949,9.817554799202778,217.93484209371752,14.762616370200695,208.12615843525236,14.426578195651675
10130,4355841,268.4914417633754,-29.20186182803114,1852.030337194908,2043.5348549081168,23.9725,23.0328,22.672,22.3111,22.0191,22.13,22.241,22.1803,0,0,0,0,0,0,0,63.43466755053242,7.964588347838978,139.0998520771228,11.79406003364078,131.53661704114472,11.468941408915851
10131,4355895,268.48969349753315,-29.20388694214405,1841.5608045562697,1957.6493334538632,23.993,22.9432,22.5032,22.0633,21.7593,21.848,21.9368,21.9164,0,0,0,1,0,0,1,68.89166295008759,8.300100177111574,177.37265555021622,13.318132584946593,174.07109775738266,13.193600636573121
10132,4356136,268.4955281867496,-29.20677321273136,2034.6353261267925,1960.1776244083053,23.5268,22.6892,22.3155,21.9419,21.6911,21.8066,21.9221,21.8376,0,0,0,0,0,0,0,87.04957761322464,9.330036313606964,190.7245804191666,13.810307035658788,176.44390795429706,13.283219035847337
10133,4356242,268.4892207677332,-29.202718350100785,1810.5913592883137,1984.9777111176925,23.7288,22.762,22.3887,22.0154,21.7244,21.8306,21.9368,21.8833,0,0,0,0,0,0,0,81.40417291956733,9.02242611050749,182.86334852859,13.522697531505687,174.07109775738266,13.193600636573121
10134,4356920,268.4944657171411,-29.20903359719013,2045.1532504261943,1877.6529966342785,23.5131,22.5728,22.198,21.8232,21.5398,21.6562,21.7725,21.6997,0,0,0,0,0,0,0,96.90064506580946,9.843812526953643,216.55422842193272,14.715781610975773,202.51009068933584,14.230604017023868
10135,4357242,268.4920989553445,-29.206688666151425,1947.586167780628,1911.215271770832,24.3301,23.4143,23.0464,22.6784,22.4149,22.5192,22.6235,22.562,0,0,0,0,0,0,0,44.64025514179231,6.681336329043188,97.8693419306417,9.892893506484425,92.47975449278894,9.616639459436385
10136,4357500,268.4897831589827,-29.2043816407074,1851.9116940121949,1944.4229080826549,23.9214,22.9831,22.5834,22.1836,21.9101,22.0107,22.1112,22.0597,0,0,0,0,0,0,0,66.40590016479368,8.148981541566632,155.44138891193788,12.467613601324748,148.24043071102318,12.175402691945067
10137,4358343,268.49465717976364,-29.207752646845925,2028.934931115971,1918.2582203244997,23.9949,23.0941,22.7108,22.3274,22.0672,22.1722,22.2771,22.2133,0,0,0,0,0,0,0,59.952413086171354,7.742894361036534,134.9356384148185,11.616180026791014,127.23502168210275,11.279850250872249
10138,4358359,268.4914249276621,-29.207708337542197,1947.4671428887464,1871.066054808223,23.8196,22.9134,22.5123,22.1112,21.8463,21.9505,22.0547,21.9939,0,0,0,0,0,0,0,70.80870767032746,8.414791005742654,165.15307647544904,12.851189691053861,156.15887376373777,12.49635441893906
10139,4358796,268.49428376704145,-29.20887156802694,2037.9517223588716,1879.695905297914,22.9362,21.9735,21.6004,21.2272,20.9255,21.0365,21.1476,21.0906,0,0,0,0,0,0,0,168.28548865456835,12.972489686045943,379.4955329314445,19.48064508509522,360.08635789140635,18.97594155480582
10140,4359158,268.4905172499885,-29.206345867945643,1902.454786933482,1897.5797036382637,24.582,23.6074,23.1741,22.7409,22.4566,22.5522,22.6478,22.6085,0,0,0,0,0,0,0,37.36686544313216,6.1128443005799,93.76627603037159,9.683298819636395,90.43294375766945,9.509623744274505
10141,4359297,268.4939962426328,-29.20465723146857,1961.6752584416429,1999.5220310445704,24.0175,23.0067,22.655,22.3033,22.0299,22.1214,22.213,22.1759,0,0,0,0,0,0,0,64.97804912951233,8.060896298149006,139.66470492386418,11.817982269569717,134.97292766102413,11.61778497223219
10142,4359902,268.4901052341489,-29.20305868458777,1838.266073309083,1988.2248202056385,23.8273,22.9857,22.6063,22.227,21.9737,22.0881,22.2025,22.1208,0,0,0,0,0,0,0,66.2470689710732,8.139230244382647,146.93547733305485,12.121694490996498,136.28456369594326,11.674097982111649
10143,4359955,268.49432281200416,-29.2082219089018,2028.2759286521457,1899.4185133823933,23.7819,22.8597,22.5107,22.1617,21.9023,22.0059,22.1095,22.0475,0,0,0,0,0,0,0,74.39892632567991,8.625481222846636,157.197873985812,12.537857631422204,148.47272113888354,12.184938290319058
10144,4360282,268.48940680195403,-29.202432132997245,1810.545757562162,1996.2000897492144,23.7477,22.8187,22.4558,22.0928,21.8277,21.9304,22.033,21.9748,0,0,0,0,0,0,0,77.26212845852447,8.78988785244297,168.08411357435148,12.96472574234995,159.31133177263496,12.621859283506332
10145,4360347,268.4958802340564,-29.20628726873628,2035.4627861884048,1979.7740579693268,22.9316,22.1341,21.7524,21.3707,21.1364,21.2531,21.3697,21.2768,1,0,0,0,1,0,1,145.14653350354703,12.047677514921581,319.68824550017143,17.879827893471777,293.4719975572505,17.131024416457134
10146,4360524,268.49403351492475,-29.20427424024645,1956.3271988814731,2011.3629090211505,23.5858,22.6737,22.3214,21.969,21.6861,21.8016,21.9171,21.8455,0,0,0,0,0,0,0,88.30121271499183,9.396872496474124,189.34187266773438,13.760155255945856,177.25833602931448,13.313840018165852
10147,4360663,268.49283243873964,-29.209538279477066,2012.6289446784676,1838.2813473006815,23.4708,22.5228,22.0989,21.675,21.3991,21.4978,21.5965,21.5489,0,0,0,0,0,0,0,101.46743177295669,10.073104376157168,248.8207920203911,15.774054393858007,238.1478516989364,15.432039777648852
10148,4360732,268.49357247171906,-29.20633150691324,1978.5391195411307,1943.8451799999775,24.2027,23.2401,22.8319,22.4237,22.1436,22.2417,22.3398,22.2949,0,0,0,0,0,0,0,52.40909593867343,7.239412679124836,125.16608493110225,11.187764965850072,120.09548162053322,10.958808403313437
10149,4360835,268.4907262161637,-29.209772206022237,1963.8523962210088,1799.7885721196485,23.5938,22.6463,22.2812,21.916,21.622,21.7325,21.8429,21.7838,0,0,0,0,0,0,0,90.55796783028049,9.516195029016613,200.41335951783137,14.156742546144978,189.79583079937976,13.776640766143965
10150,4360894,268.4916351496248,-29.207912271551997,1956.0620496000872,1868.213203578902,23.3066,22.3335,21.95,21.5664,21.2729,21.3803,21.4877,21.4333,0,0,0,0,0,0,0,120.79436306006063,10.99064889167426,276.7748780921579,16.63655247015312,263.24896244152853,16.224948765451572
10151,4361326,268.49176602876304,-29.20681189889124,1941.2901282420648,1902.5898640252717,23.3713,22.4347,22.0546,21.6746,21.4043,21.5229,21.6416,21.5599,0,0,0,0,0,0,0,110.04407599902173,10.4901895120642,246.31262247219837,15.69435001751262,228.4581565712551,15.11483233685558
10152,4361860,268.49289002290527,-29.207687592167638,1983.7247937463949,1893.6600109966369,23.8698,22.9026,22.4702,22.0378,21.7568,21.8532,21.9496,21.9077,0,0,0,0,0,0,0,71.516568521785,8.456746923125051,178.79965157299125,13.37159869174181,172.0309818938002,13.116058169046072
10153,4362428,268.4926665244086,-29.20777815385912,1979.626620110944,1887.6389575281903,22.8514,21.9884,21.6153,21.2422,21.0004,21.1091,21.2178,21.1406,0,0,0,0,0,0,0,165.99181289634657,12.883781001567304,362.41542037778316,19.037211465384924,337.54110527481635,18.37229178069019
10154,4362651,268.4946755290362,-29.20738519317356,2023.3689448104192,1929.357506998978,23.9038,22.8437,22.441,22.0383,21.7238,21.819,21.9142,21.8877,0,0,0,0,0,0,0,75.50342769993938,8.689270838219935,182.12378527932563,13.495324571099639,177.7324256803757,13.331632521202184
10155,4363154,268.4870166945564,-29.206893058506743,1823.984065203564,1828.9348694716573,24.4649,23.4363,23.0517,22.6671,22.3518,22.4544,22.5569,22.5189,0,0,0,0,0,0,0,43.74482345525158,6.613986956084172,101.83256149680912,10.091212092549096,98.33014241142632,9.916155626623976
10156,4363301,268.4928025770395,-29.20743416726869,1977.3854236675568,1899.8129456208856,23.9027,23.0704,22.6973,22.3241,22.0828,22.1957,22.3086,22.2245,0,0,0,0,0,0,0,61.275472406136394,7.827865124421626,133.55085358760928,11.55642044872067,123.59664103079682,11.11740262070223
10157,4363312,268.4914549037526,-29.20495657709411,1903.0990329866192,1952.5723465874607,22.9061,22.0446,21.6789,21.3132,21.0504,21.1657,21.281,21.2017,0,0,0,0,0,0,0,157.61831054690654,12.554613118169215,342.58367838078146,18.50901613756878,318.45397056602457,17.845278663165352
10158,4364159,268.4926595435816,-29.20807634877199,1984.3412517369272,1878.7504624455728,24.0716,23.0656,22.6786,22.2916,21.9789,22.0856,22.1924,22.1467,0,0,0,0,0,0,0,61.546968721082436,7.845187615416373,143.47184002029778,11.977973118198996,137.55825823818807,11.728523276107188
10159,4364172,268.48805946287166,-29.204882333926744,1817.0630126840083,1903.8095344903395,24.1004,23.0981,22.7292,22.3604,22.0796,22.174,22.2685,22.2297,0,0,0,0,0,0,0,59.73194659755696,7.728644551120007,132.91275746316023,11.528779530512336,128.24683859551632,11.324612072628197
10160,4364626,268.4910817448131,-29.20451186049838,1886.4859303423784,1960.0727529825535,23.7483,22.803,22.4299,22.0567,21.7876,21.8883,21.9889,21.9355,0,0,0,0,0,0,0,78.38747371420091,8.85367007032682,174.27964561195975,13.201501642311747,165.91538844029137,12.880814742875987
10161,4364973,268.4883260884466,-29.203680200502344,1804.012638083375,1943.2202117494649,23.4863,22.6156,22.2297,21.8437,21.5879,21.6964,21.8049,21.7336,0,0,0,0,0,0,0,93.15510681494573,9.651689324410816,209.89721109614325,14.487829757977668,196.556164139857,14.019848934273757
10162,4365572,268.49128609537183,-29.208650420398712,1959.445253433247,1841.232744301006,23.7836,22.91,22.5652,22.2205,21.9449,22.0659,22.187,22.1035,0,0,0,0,0,0,0,71.0307938035891,8.427976851154083,149.29548299864652,12.21865307628654,138.24411994455343,11.757725968253956
10163,4365954,268.4880760334051,-29.20556044526973,1828.5955812901375,1884.0839136491716,23.5996,22.6007,22.2195,21.8382,21.5474,21.6496,21.7519,21.7046,0,0,0,0,0,0,0,94.44232457905,9.718144091288726,215.5791067767224,14.682612396188983,206.38905766972363,14.36624716722233
10164,4366258,268.49274058564095,-29.204672376898927,1930.5563976372284,1980.2352907222291,23.7871,22.8499,22.4336,22.0174,21.7553,21.8549,21.9545,21.9,0,0,0,0,0,0,0,75.07350079151408,8.664496568844267,180.07219901847225,13.419098293792779,171.2563438952079,13.086494713834101
10165,4366853,268.4899774061773,-29.206128278608848,1885.4019495314992,1895.8886553698528,24.6408,23.6674,23.2563,22.8453,22.5628,22.6594,22.756,22.7144,0,0,0,0,0,0,0,35.35791668604685,5.9462523227699355,85.05241863452875,9.222386818743223,81.8552742948908,9.047390468797664
10166,4367062,268.4908863670429,-29.202005334391117,1840.508827026408,2030.9737216245016,24.4451,23.4656,23.0711,22.6765,22.3926,22.4896,22.5865,22.545,0,0,0,0,0,0,0,42.58009912742395,6.525342836006699,99.41379851977281,9.970646845604994,95.68561843604857,9.78190259796368
10167,4367215,268.4916084914564,-29.20528758411852,1912.3627771742456,1945.126690522908,24.0227,23.0858,22.6829,22.2801,22.006,22.1069,22.2077,22.156,0,0,0,0,0,0,0,60.41248052584533,7.77254659206655,142.2481635071689,11.926783451843539,135.63340610630266,11.646175600011476
10168,4367589,268.4938472417615,-29.2049089406949,1962.0798940594404,1989.871856323804,23.8853,22.992,22.6016,22.2113,21.9492,22.0551,22.161,22.0964,0,0,0,0,0,0,0,65.86378248522983,8.115650465934928,150.27497630106052,12.258669434366054,141.59459256334134,11.899352611102056
10169,4367649,268.49197456284173,-29.207929324788847,1964.8200869855443,1872.80358475116,23.5164,22.5987,22.2483,21.8979,21.614,21.728,21.842,21.7731,0,0,0,0,0,0,0,94.61645410000607,9.727098956009755,202.3982103940109,14.22667249900731,189.9532236024816,13.782351889372205
10170,4367715,268.486754452316,-29.20731768257371,1824.3959006779655,1812.4922164990023,23.6131,22.6964,22.2862,21.876,21.6132,21.7154,21.8176,21.7592,0,0,0,0,0,0,0,86.47422294602488,9.29915173260577,205.00604542147465,14.318032176995366,194.27041510519797,13.938092233343772
10171,4368146,268.4917165482419,-29.20657529081453,1936.1747784732693,1908.817020668712,23.6353,22.6933,22.2663,21.8392,21.5744,21.6732,21.772,21.7198,0,0,0,0,0,0,0,86.72147743753436,9.312436707840455,212.58208786995115,14.580195055963797,202.60337150959074,14.23388111196629
10172,4368227,268.4892244649617,-29.207792899310725,1893.887024582384,1835.5577148705804,23.9654,22.9755,22.6087,22.2419,21.9399,22.0459,22.1518,22.1031,0,0,0,0,0,0,0,66.8723627631356,8.177552369941486,149.35049562030008,12.220904042676224,142.79949386845567,11.949874219775523
10173,4368390,268.4890636477212,-29.203559836876558,1820.4636178464748,1957.833257147491,24.0611,23.1523,22.7724,22.3924,22.1289,22.2337,22.3385,22.2762,0,0,0,0,0,0,0,56.823328324340636,7.538124987312205,127.3405344145528,11.284526326547907,120.23936337551172,10.965371100674693
10174,4368590,268.4948312543476,-29.20794727054165,2036.4741533461956,1915.137026623615,24.6368,23.6311,23.1937,22.7563,22.4634,22.5558,22.6482,22.6175,0,0,0,0,0,0,0,36.56004049929926,6.04648993212585,92.99223122395715,9.643247960306587,90.39963316637008,9.5078721681757
10175,4369047,268.48977908319233,-29.20687738619992,1892.730274203716,1870.847086717716,23.8074,22.8346,22.4583,22.082,21.7796,21.8909,22.0023,21.9451,0,0,0,0,0,0,0,76.1389122723216,8.725761415046918,172.74547027826947,13.143267108229576,163.8802689999045,12.80157291116621
10176,4369063,268.4932855746723,-29.20706676198518,1983.4270057809088,1917.8824366682925,23.6787,22.7349,22.3803,22.0256,21.7741,21.8651,21.9561,21.9111,0,0,0,0,0,0,0,83.461592708026,9.135731646016426,178.2406134274201,13.350678388284997,171.0041570840544,13.076855779737514
10177,4369200,268.4933093874554,-29.20400181864898,1933.7714953058817,2008.5222763309337,23.2874,22.3992,22.0406,21.682,21.4261,21.533,21.64,21.5712,0,0,0,0,0,0,0,113.70162410256715,10.663096365623222,243.7623724984087,15.612891228033606,228.79507314082937,15.125973460932336
10178,4369311,268.49122083505114,-29.20661668224537,1924.470511697998,1900.159751231295,23.5027,22.6142,22.2888,21.9634,21.7154,21.8228,21.9303,21.8576,0,0,0,0,0,0,0,93.27530292534948,9.657914004864066,187.24346450986602,13.683693379708053,175.1163385566996,13.233153008890193
10179,4369319,268.4912693495986,-29.20903474833578,1965.3282763497464,1829.6606397806736,23.2836,22.398,21.9971,21.5962,21.3386,21.4451,21.5517,21.4842,0,0,0,0,0,0,0,113.82736125374501,10.668990638937922,264.09894610859664,16.251121380033954,248.17993595380273,15.753727684386408
10180,4369489,268.4928381592508,-29.20264393646845,1899.7369245719965,2041.4500043962591,23.8141,22.8512,22.4769,22.1026,21.8008,21.9117,22.0227,21.9659,0,0,0,0,0,0,0,74.98366575959945,8.659310928682457,169.4675957580975,13.017972029394498,160.82985416831832,12.681871083098043
10181,4369678,268.489965785009,-29.201374522101997,1807.168981294088,2035.7410456973405,23.6711,22.8064,22.4071,22.0078,21.7501,21.8589,21.9677,21.8967,0,0,0,0,0,0,0,78.14238605572038,8.839818213952162,180.6203452784201,13.4395068837521,169.18687475761976,13.007185504851531
10182,4369801,268.4907250443055,-29.20388537131188,1867.3035907958335,1973.1743614149432,24.1981,23.1557,22.749,22.3423,22.039,22.1293,22.2197,22.1965,0,0,0,0,0,0,0,56.64566350334055,7.526331344243393,137.0397848586143,11.70639931228276,134.14258406610497,11.581993958991042
10183,4370257,268.4933879343161,-29.209021077916766,2018.025315930563,1861.8509158782392,24.012,23.0928,22.6766,22.2604,21.989,22.0915,22.1941,22.1385,0,0,0,0,0,0,0,60.024239755198636,7.7475312038867346,144.55951022741712,12.023290324508393,137.3430438444816,11.719344855600145
10184,4370261,268.4897015921652,-29.207152515661107,1895.305615806542,1861.580122483395,23.7081,22.8839,22.5134,22.143,21.9009,22.0151,22.1293,22.0434,0,0,0,0,0,0,0,72.7589910643288,8.529888103857447,157.79261304696368,12.56155297114826,145.78964154377925,12.074338141023683
10185,4370384,268.4879861364478,-29.20431328495773,1805.9009092574129,1919.47097227657,23.2632,22.4711,22.0945,21.718,21.4805,21.5981,21.7158,21.6225,0,0,0,0,0,0,0,106.41593571851871,10.315809988484602,232.5126940146236,15.248366929432922,213.36671367112882,14.607077519857585
10186,4370636,268.49105439510123,-29.20787929538076,1941.0143391507308,1860.470598434548,24.4648,23.4559,23.0354,22.6149,22.3229,22.4182,22.5135,22.4778,0,0,0,0,0,0,0,42.96221539479993,6.55455684198405,105.76127265272885,10.284029981127478,102.34029585813565,10.116338065631044
10187,4371066,268.4880654189289,-29.204031410178416,1803.2596404540095,1928.9635004044237,23.7172,22.7886,22.4303,22.0719,21.7826,21.895,22.0073,21.9433,0,0,0,0,0,0,0,79.43404309213382,8.912577802865668,173.0320958295363,13.154166481747762,163.1273075595307,12.772130110499607
10188,4371396,268.49188830404233,-29.21058790306266,2006.2541998811585,1793.1974483060949,23.5145,22.573,22.1674,21.7619,21.4964,21.5958,21.6951,21.6423,0,0,0,0,0,0,0,96.88279695126566,9.842905920065764,228.310911625724,15.10996067584969,217.4736623056475,14.746988245253588
10189,4371478,268.48876293143536,-29.20502448420294,1836.966414021171,1910.1783677971328,23.8983,22.9642,22.5712,22.1783,21.9085,22.01,22.1115,22.057,0,0,0,0,0,0,0,67.57198362601099,8.220217979227254,155.8284203327231,12.483125423255313,148.19947602467084,12.173720714090283
10190,4371796,268.49417416084066,-29.20891647367057,2035.950012582278,1876.728629462223,23.3637,22.4516,22.0498,21.6479,21.3863,21.4912,21.5961,21.5329,0,0,0,0,0,0,0,108.34444972124798,10.408863997634324,252.51470160085685,15.890711173539618,238.2356047735775,15.434882726265771
10191,4371856,268.4892567920488,-29.20209812590926,1801.321955691836,2003.7875592891276,23.4678,22.6276,22.2561,21.8846,21.6409,21.7529,21.865,21.7832,0,0,0,0,0,0,0,92.1311873368207,9.598499223150498,200.5241426408949,14.160654739131765,185.97161739686362,13.637141100570297
10192,4372103,268.4876828721871,-29.20463119456104,1803.5379683873368,1905.555991511009,23.3239,22.5951,22.2342,21.8733,21.6587,21.7835,21.9084,21.7945,0,0,0,0,0,0,0,94.93069669166665,9.743238511484087,198.44797340368208,14.087156327793132,178.68441233026894,13.367288892302318
10193,4372155,268.49329777543755,-29.20466859724128,1944.413387742962,1988.7070681926,23.9792,23.0104,22.6014,22.1923,21.9225,22.0187,22.115,22.0689,0,0,0,0,0,0,0,64.75699212414327,8.047172927441244,154.12981891056725,12.414903097107414,147.72250655567015,12.154114799345535
10194,4372245,268.4882927808876,-29.205427937309555,1831.8372399623013,1891.239460044016,23.786,22.794,22.4236,22.0531,21.7499,21.8565,21.9631,21.9138,0,0,0,0,0,0,0,79.0399520569379,8.890441612031312,177.79791678896956,13.33408852486624,169.90519896890638,13.034768849845646
10195,4372998,268.4938036801592,-29.20610013665025,1980.5214465502247,1954.1296711025784,23.8509,22.8342,22.407,21.9798,21.69,21.7834,21.8768,21.8433,0,0,0,0,0,0,0,76.16696805197303,8.727368907750664,189.7259203100449,13.77410324885235,183.9613839580448,13.563236485368998
10196,4373322,268.49276482865355,-29.209362016994287,2008.0502022625776,1842.458989362042,23.5757,22.6504,22.2432,21.836,21.5666,21.6684,21.7702,21.7151,0,0,0,0,0,0,0,90.21664411602553,9.498244264916835,213.50432062959214,14.611787044355394,202.9395383737864,14.245684903639642
10197,4373958,268.4883997658512,-29.20586670947638,1841.703994637748,1879.920449105439,24.1111,23.0581,22.6626,22.2671,21.9433,22.0422,22.1412,22.1124,0,0,0,0,0,0,0,61.973591927089345,7.872330781102211,148.07667984091898,12.168676174544172,144.20046742564918,12.008349904364428
10198,4374145,268.4916331759934,-29.20992243432338,1988.9705837566923,1808.9717112497697,23.1141,22.1187,21.7368,21.3548,21.0513,21.1608,21.2704,21.2165,0,0,0,0,0,0,0,147.21995076394853,12.133422879136313,337.9455002274739,18.383294052684732,321.5782504906948,17.932603003766488
10199,4374426,268.4863298179872,-29.206023937754864,1792.5754680777954,1844.2281680703989,22.9429,21.9532,21.577,21.2008,20.8945,21.0044,21.1142,21.061,0,0,0,0,1,0,1,171.46151950196966,13.094331579044791,389.983891075428,19.748009800367935,371.33566930131235,19.270071855115443
10200,4374875,268.4931307015232,-29.203936935761288,1928.2440017091424,2007.7523674856996,22.9326,22.0137,21.6458,21.278,20.9979,21.1085,21.2192,21.1542,0,0,0,0,0,0,0,162.16856291524107,12.734542116434381,357.9040955794378,18.91835340560689,337.1061441791886,18.360450544014125
10201,4375016,268.49130021185164,-29.206498406438133,1924.5141269397025,1904.834738314568,23.3573,22.4625,22.1018,21.7411,21.475,21.5899,21.7049,21.6274,0,0,0,0,0,0,0,107.26219205732583,10.356746209950586,231.46571302343153,15.213997273019064,215.5195482968944,14.680584058439038
10202,4375029,268.4913776228475,-29.20649330585484,1926.364225275207,1906.1465152330452,23.5644,22.6829,22.3366,21.9903,21.7162,21.8389,21.9616,21.8749,0,0,0,0,0,0,0,87.55615232604205,9.357144453626974,184.28359172461705,13.575109271185152,170.14009389823426,13.043776059800868
